0;3;3;4;0;2;0;3;2;4;54;11;12;1
0;4;3;0;0;2;0;3;2;3;6;9;9;0
0;4;0;0;2;4;0;3;1;1;8;11;11;0
0;2;2;4;1;4;0;3;1;3;0;11;11;1
0;2;1;4;0;1;3;1;1;1;2;8;8;0
0;3;4;3;2;2;0;3;1;2;12;5;5;0
0;2;3;4;2;1;0;2;1;3;2;10;12;1
0;2;3;4;0;3;0;2;1;2;4;11;10;1
0;3;2;2;1;2;0;4;1;1;10;7;6;0
0;2;2;2;0;2;0;3;1;3;4;15;15;1
0;1;1;4;0;2;0;2;2;3;2;9;10;0
0;4;4;2;1;2;2;4;2;3;6;7;9;0
0;2;2;3;2;2;0;4;1;2;4;8;7;0
0;4;2;4;1;3;0;3;1;3;4;13;14;1
0;2;2;2;1;2;1;2;1;1;12;11;10;0
0;4;4;0;1;2;0;3;3;5;18;8;6;0
0;3;3;4;0;3;0;3;1;3;0;7;7;0
0;4;3;2;1;1;0;5;1;3;4;16;17;1
0;3;1;4;0;2;0;3;2;3;4;7;6;0
0;4;2;0;0;2;0;3;1;1;0;11;10;0
0;2;2;2;1;4;0;4;1;1;6;11;13;1
0;1;1;3;0;4;1;2;1;1;2;7;10;0
0;4;3;2;1;1;0;3;1;1;2;11;15;1
0;2;1;4;2;2;0;5;1;1;2;8;9;0
0;4;4;4;1;1;0;4;1;2;6;11;14;1
0;4;3;4;2;3;0;5;1;1;0;7;9;0
0;4;4;2;3;1;0;5;5;5;14;7;7;0
0;4;4;2;3;3;0;3;1;1;0;16;17;1
0;4;4;2;2;1;0;3;1;1;4;10;13;1
0;3;2;2;0;2;0;5;1;1;26;7;6;0
0;3;4;2;2;2;0;4;1;1;0;16;18;1
0;3;3;4;1;4;0;3;1;1;10;10;11;1
0;2;2;4;2;4;0;2;1;1;8;7;8;0
0;3;3;2;0;3;0;3;1;1;2;16;18;1
0;4;4;4;0;4;0;5;3;5;6;10;13;1
0;4;4;1;3;3;0;5;1;1;4;14;15;1
0;4;4;0;2;1;0;3;1;1;6;18;19;1
0;3;3;2;1;3;1;2;1;1;0;7;10;0
0;2;2;3;0;2;1;2;1;1;6;10;13;1
0;4;2;0;2;1;0;2;1;1;10;18;19;1
0;2;1;1;1;2;0;2;1;1;8;9;9;0
0;4;4;0;2;2;0;4;1;2;2;15;15;1
0;4;4;4;1;2;0;3;1;1;2;11;13;1
0;3;3;4;0;1;0;2;1;1;0;13;14;1
0;1;3;4;2;2;1;4;1;4;20;9;7;0
0;3;4;4;1;1;0;3;1;2;6;14;13;1
0;1;2;3;2;2;0;3;1;2;2;16;15;1
0;2;2;2;0;4;0;4;1;2;6;16;14;1
0;2;4;4;2;2;0;2;1;2;2;13;13;1
0;4;4;1;2;1;0;4;1;4;18;14;11;1
0;2;2;4;0;2;0;4;1;1;0;8;7;0
0;3;4;2;0;1;0;5;3;2;0;13;13;1
0;3;4;4;0;2;0;2;1;1;0;7;10;1
0;0;1;3;2;2;3;2;1;1;2;7;8;0
0;2;2;2;1;1;2;3;1;2;0;7;4;0
0;4;4;0;2;1;0;5;2;5;8;18;18;1
0;3;4;2;2;3;2;2;2;2;0;12;0;0
0;1;1;3;2;1;0;3;1;2;0;8;0;0
0;2;2;4;2;1;0;4;1;3;12;10;13;1
0;3;4;2;2;1;0;1;1;4;16;12;11;1
0;3;4;3;2;2;0;3;1;1;0;9;0;0
0;4;4;2;2;3;0;3;1;1;0;11;0;0
0;3;4;3;2;2;0;5;2;4;0;10;0;0
0;3;3;4;2;1;2;2;1;1;0;4;0;0
0;1;1;2;2;2;1;4;1;3;0;14;12;1
0;4;4;0;2;1;0;2;1;1;0;16;16;1
0;4;3;0;2;4;0;2;1;1;0;7;9;0
0;2;2;2;1;1;2;3;2;2;8;9;9;0
0;4;4;0;2;3;0;2;1;1;2;9;11;1
0;1;1;3;2;1;0;4;3;3;2;14;14;1
0;2;1;4;0;1;3;5;1;2;0;5;0;0
0;1;1;4;2;2;0;2;1;2;0;8;11;1
0;3;2;1;0;2;3;2;1;1;0;6;7;0
0;1;2;3;2;2;0;2;1;1;2;10;11;1
0;4;4;0;2;1;0;2;2;1;0;7;6;0
0;2;1;2;2;1;3;5;2;5;0;8;9;0
0;1;1;4;2;1;3;5;2;5;0;6;5;0
0;2;1;3;2;1;1;4;3;5;6;12;13;1
0;3;3;2;1;3;2;1;2;3;8;10;10;0
0;3;2;2;0;1;3;4;1;1;0;5;0;0
0;4;4;4;2;1;0;1;1;1;0;11;11;1
0;2;3;3;2;2;0;4;1;1;2;11;8;0
0;1;2;4;1;1;0;2;3;3;8;16;12;1
0;1;1;3;2;1;3;5;1;5;6;9;8;0
0;2;2;3;2;1;0;2;1;2;2;17;15;1
0;3;3;4;2;2;1;5;4;4;4;10;12;1
0;2;1;3;2;1;2;2;2;2;0;7;6;0
0;3;2;4;2;2;2;4;1;4;6;5;9;0
0;1;2;4;2;1;1;4;2;4;0;7;0;0
0;1;3;3;2;1;0;3;1;4;2;10;10;0
0;1;1;4;2;2;3;5;1;5;0;5;8;0
0;3;2;2;2;1;1;2;1;1;16;12;11;1
0;2;2;4;2;2;0;5;2;4;4;10;10;0
0;4;2;1;0;2;0;3;1;1;0;14;15;1
0;2;2;4;0;2;0;5;1;1;0;6;7;0
0;4;4;1;1;2;0;2;1;1;0;14;14;1
0;3;4;4;2;1;2;5;2;4;0;6;5;0
0;1;0;4;1;2;0;2;1;1;2;13;15;1
0;4;4;0;1;2;0;4;1;3;0;13;11;0
0;1;3;3;0;2;3;5;1;1;0;8;7;0
0;3;3;4;1;2;0;5;1;1;4;10;11;0
0;4;3;0;2;2;0;4;4;4;4;10;9;0
0;2;2;2;1;2;0;4;1;4;2;13;13;1
0;3;3;4;1;2;0;4;1;4;4;6;5;0
0;4;2;0;3;1;0;3;3;4;10;10;8;0
0;4;3;4;2;2;0;3;1;1;4;10;10;1
0;4;3;0;0;2;0;3;2;3;10;9;8;0
0;3;3;2;0;2;0;3;1;2;2;12;13;1
0;2;4;2;1;2;0;2;2;3;0;16;17;1
0;3;3;4;1;2;0;3;2;3;56;9;9;0
0;3;2;4;1;2;0;2;1;2;14;12;13;1
0;3;3;2;3;2;0;4;2;3;12;12;12;1
0;1;2;2;3;1;0;3;1;2;2;11;12;1
0;2;1;4;2;2;0;3;1;2;0;15;15;1
0;3;3;1;1;2;0;3;1;3;6;8;7;0
0;1;2;3;0;2;0;3;1;5;4;8;9;0
0;2;3;2;2;2;0;3;1;1;10;11;12;1
0;1;1;3;2;2;0;3;1;1;0;8;8;0
0;1;2;3;3;2;0;4;4;5;12;7;8;0
0;3;3;2;1;1;0;2;3;4;8;8;9;0
0;2;3;4;0;1;0;3;1;1;0;13;14;1
0;2;4;2;2;2;0;2;1;1;0;14;15;1
0;4;4;2;0;1;0;3;1;2;4;17;15;1
0;3;3;0;0;1;0;4;3;5;8;9;9;0
0;4;4;2;0;1;1;4;2;3;24;18;18;1
0;4;4;0;1;2;0;2;1;2;0;9;9;0
0;4;3;1;0;2;0;5;1;5;2;16;16;1
0;2;3;4;1;2;0;3;1;3;6;8;10;0
0;1;1;4;2;2;0;4;1;3;4;9;9;0
0;2;2;4;1;1;0;2;1;2;18;7;6;0
0;2;2;2;1;4;0;5;1;1;6;10;10;1
0;3;4;3;0;3;1;3;3;4;28;10;9;0
0;3;1;2;2;2;3;3;2;2;5;7;7;0
0;4;3;0;3;2;0;2;1;1;10;11;12;1
0;1;1;3;0;1;0;2;1;4;6;9;9;0
0;4;3;0;1;3;0;2;1;1;6;7;7;0
0;3;3;4;1;4;0;3;1;2;10;8;8;0
0;4;4;2;0;2;0;5;4;5;13;12;12;1
0;2;2;4;1;2;0;4;1;1;0;12;13;1
0;2;2;2;0;2;1;4;2;4;15;6;7;0
0;4;4;2;3;1;0;1;1;2;12;8;10;0
0;3;2;4;1;2;0;4;1;3;2;14;15;1
0;4;3;4;1;2;2;5;2;4;22;6;6;0
0;3;3;2;0;2;1;4;2;4;13;6;6;0
0;2;3;3;0;1;0;3;1;4;3;7;7;0
0;2;2;3;2;3;0;3;1;1;4;9;10;0
0;2;1;3;1;2;0;5;1;2;2;6;6;0
0;1;1;3;1;3;1;4;1;1;0;6;5;0
0;2;3;2;3;2;0;1;1;1;2;16;16;1
0;2;2;4;0;2;0;3;5;5;0;12;13;1
0;4;4;0;0;3;0;2;1;1;0;13;13;1
0;3;1;4;1;2;1;3;1;1;16;9;8;0
0;3;2;4;2;2;0;4;1;3;10;16;15;1
0;2;3;2;1;2;0;3;1;3;2;12;11;1
0;2;1;3;2;2;0;2;4;5;14;10;8;0
0;2;1;4;2;3;0;3;1;2;10;12;10;1
0;4;3;1;1;2;0;3;1;2;14;13;13;1
0;2;2;4;2;2;0;2;1;1;4;11;11;1
0;4;4;0;1;2;0;5;1;3;14;11;9;0
0;4;4;1;1;2;0;4;2;4;2;14;13;1
0;1;1;4;0;2;0;2;1;1;18;9;7;0
0;3;2;3;1;3;0;3;1;3;10;11;9;0
0;2;2;4;0;2;0;2;5;5;4;14;13;1
0;2;1;4;0;1;0;2;1;1;20;13;12;1
0;2;1;3;2;2;0;1;1;1;2;13;11;1
0;2;2;4;1;2;1;4;3;5;0;7;7;0
0;4;3;1;2;2;0;5;1;4;14;12;12;1
0;4;4;0;2;2;0;3;2;3;2;10;11;1
0;4;3;0;2;1;0;5;1;1;0;6;0;0
0;4;4;2;2;1;0;2;1;2;0;13;12;1
0;2;1;4;2;3;0;4;1;1;0;7;0;0
0;2;1;4;2;1;0;3;1;1;6;18;18;1
0;2;3;4;2;1;0;2;1;1;4;12;12;1
0;3;1;2;3;1;3;5;5;5;16;6;8;0
0;3;3;4;2;2;1;3;1;3;8;3;5;0
0;0;2;4;3;1;0;2;2;4;0;13;15;1
0;3;2;2;2;1;1;5;2;4;0;6;8;0
0;3;3;3;1;2;0;3;1;3;6;7;10;0
0;2;1;2;3;1;1;5;2;5;4;6;9;0
0;2;1;4;2;1;0;2;1;3;0;8;9;0
0;2;1;4;2;1;0;2;2;4;0;8;12;1
0;1;1;1;2;1;1;4;1;2;2;7;9;0
0;4;2;0;1;4;0;3;1;1;6;14;12;1
0;4;3;2;1;2;0;1;1;1;12;11;11;1
0;2;1;4;0;2;0;4;1;2;8;15;14;1
0;2;2;2;2;4;0;1;1;1;0;10;9;0
0;4;3;2;0;2;0;2;1;3;21;17;18;1
0;4;3;0;2;2;0;2;1;1;2;8;8;0
0;3;2;4;2;3;0;2;1;1;1;13;12;1
0;3;3;4;0;3;0;3;1;1;4;10;9;0
0;2;2;3;0;3;0;3;1;1;0;9;10;0
0;3;4;4;1;2;0;5;3;4;13;17;17;1
0;3;1;2;3;2;0;4;3;4;2;9;9;0
0;4;4;0;1;2;0;4;2;2;8;12;10;1
0;4;2;1;1;2;0;5;1;3;10;10;9;0
0;2;1;4;1;2;0;5;1;2;0;6;0;0
0;3;3;4;0;2;2;5;3;3;15;9;9;0
0;2;3;4;1;4;0;5;1;3;4;15;14;1
0;1;1;4;0;2;0;3;1;1;2;11;11;1
0;1;2;3;0;2;0;2;2;2;2;15;14;1
0;2;4;3;1;2;0;3;1;1;2;10;10;0
0;2;2;2;2;2;0;4;2;3;6;12;12;1
0;3;2;4;0;2;0;1;1;1;75;10;9;0
0;4;4;0;0;1;0;4;1;4;22;9;9;0
0;4;4;1;1;2;1;4;1;1;15;9;8;0
0;4;3;0;2;1;0;3;1;2;8;10;11;0
0;4;1;2;0;1;0;4;2;4;30;8;8;0
0;3;2;0;0;1;1;4;3;4;19;11;9;0
0;1;1;3;1;4;0;2;1;1;1;12;12;1
0;1;1;4;0;2;0;4;1;1;4;8;9;0
0;2;2;4;2;2;0;5;1;2;4;10;9;1
0;1;1;4;1;2;0;3;1;2;2;12;10;1
0;2;2;3;3;3;0;3;1;2;5;18;18;1
0;1;1;2;1;3;0;3;1;1;6;13;12;1
0;2;1;2;1;3;0;4;1;3;6;15;14;1
0;4;4;0;1;2;0;3;1;1;9;15;13;1
0;4;2;0;0;2;0;2;1;4;11;12;11;1
0;4;3;1;1;3;0;2;1;2;0;15;15;1
0;2;1;2;1;2;1;3;1;1;12;12;12;1
0;3;1;2;1;4;0;2;1;1;6;18;18;1
0;3;2;2;1;3;0;2;1;1;8;14;13;1
0;3;3;1;0;1;0;3;1;3;4;14;12;1
0;4;4;1;1;2;0;4;2;3;0;10;9;0
0;4;3;4;0;2;0;5;1;2;10;10;8;0
0;4;3;4;1;4;0;3;1;1;0;14;13;1
0;4;4;0;0;1;0;2;2;2;5;16;15;1
0;4;4;1;0;2;0;4;1;1;14;12;10;1
0;4;4;4;0;1;0;1;2;2;0;11;11;0
0;4;2;4;1;3;0;3;1;1;0;15;12;1
0;3;2;1;1;4;0;2;1;2;0;17;17;1
0;3;3;4;0;2;1;4;1;1;20;15;14;1
0;2;4;2;1;2;1;3;1;1;8;14;12;1
0;3;2;2;2;1;0;3;1;1;0;17;18;1
0;4;4;0;1;1;1;4;1;1;38;8;9;0
0;3;3;4;1;2;1;3;1;2;0;15;12;1
0;1;1;3;1;2;1;3;1;3;18;12;10;0
0;1;2;2;0;2;1;4;2;2;0;9;9;0
0;2;1;3;3;2;0;1;1;1;20;14;12;1
0;1;2;4;2;2;1;2;2;2;3;13;11;1
0;3;2;2;1;2;1;2;1;2;22;13;10;1
0;1;1;3;0;3;2;2;1;1;14;15;13;1
0;2;3;4;1;3;1;2;1;1;40;13;11;1
0;2;1;2;2;2;0;3;1;2;0;8;8;0
0;4;3;4;2;3;0;4;1;1;9;9;10;0
0;3;4;3;2;3;0;4;2;5;0;11;11;0
0;4;4;0;2;2;0;4;3;3;2;11;11;1
0;4;3;2;2;2;0;2;1;2;23;13;13;1
0;2;2;4;2;2;0;2;1;1;12;11;9;0
0;2;2;2;2;3;0;2;2;2;3;11;11;1
0;3;1;2;2;3;0;3;2;3;1;12;14;1
0;0;2;3;0;3;0;3;2;3;0;16;15;1
0;4;4;4;2;3;0;3;2;2;3;9;12;1
0;3;3;4;1;1;0;5;3;5;3;14;15;1
0;2;2;2;2;1;0;5;5;5;8;11;10;0
0;4;4;0;2;3;0;4;1;3;7;10;9;0
0;4;4;0;2;3;0;3;1;2;4;14;14;1
0;2;2;4;2;4;0;5;2;4;2;9;8;0
0;2;4;3;2;3;0;3;1;1;7;12;14;1
0;3;3;2;0;2;0;4;1;1;0;7;0;0
0;2;2;4;0;2;0;3;1;1;0;8;8;0
0;2;2;3;2;4;0;4;1;1;0;10;9;0
0;3;4;2;2;3;0;5;1;3;16;16;15;1
0;3;1;2;0;3;1;3;1;2;12;14;13;1
0;3;2;4;0;2;0;2;2;3;0;7;8;0
0;3;3;2;0;4;0;3;1;1;7;16;15;1
0;3;2;4;0;2;0;3;2;3;4;9;10;0
0;2;1;2;0;3;1;4;1;3;4;11;12;1
0;4;4;0;0;2;1;3;2;2;0;10;10;0
0;3;4;2;0;2;0;3;1;3;11;16;15;1
0;2;2;3;0;2;1;1;1;2;0;9;8;0
0;2;3;3;2;3;0;3;1;2;4;11;10;0
0;3;2;4;3;3;0;3;2;3;7;13;13;1
0;4;3;0;2;3;0;2;1;2;9;16;15;1
0;4;3;0;2;3;0;5;2;3;0;10;10;0
0;4;3;1;1;3;0;3;1;3;0;13;15;1
1;3;2;4;2;1;1;5;5;5;10;11;13;1
1;1;1;4;0;2;3;4;3;3;8;8;7;0
1;3;3;1;2;2;0;4;2;3;2;13;13;1
1;1;3;3;2;1;1;3;2;3;7;8;7;0
1;1;1;4;0;1;1;4;3;3;4;8;8;0
1;4;3;2;0;2;0;5;1;3;4;13;11;1
1;3;3;2;2;2;0;4;1;1;0;10;9;0
1;4;4;0;3;2;0;3;1;2;4;12;13;1
1;3;2;2;1;2;0;3;1;2;2;12;12;1
1;1;1;4;0;1;0;2;1;2;4;10;10;0
1;1;1;3;2;3;0;2;1;1;0;18;16;1
1;1;4;3;2;2;0;4;1;4;0;13;13;1
1;1;1;3;3;2;1;3;2;3;2;13;12;1
1;3;3;2;3;2;0;2;1;3;0;11;11;0
1;4;4;3;2;2;0;4;1;1;0;16;15;1
1;1;2;4;2;2;0;2;1;2;0;12;11;1
1;1;3;3;2;2;0;4;2;4;4;10;10;0
1;4;4;0;3;3;0;2;2;2;0;13;13;1
1;1;1;4;1;1;1;1;1;2;0;7;6;0
1;2;3;3;2;1;0;3;1;2;0;11;10;0
1;4;4;4;3;2;0;2;4;2;10;14;12;1
1;3;2;2;0;2;2;2;1;1;4;7;7;0
1;1;2;3;3;1;0;3;2;3;3;14;12;1
1;2;2;4;0;3;0;3;1;1;8;13;11;1
1;1;2;4;2;1;0;5;1;3;14;6;5;0
1;4;4;4;1;3;0;4;1;1;0;19;18;1
1;1;1;4;0;3;0;2;1;2;2;8;8;0
1;4;2;1;2;3;2;3;1;1;4;15;14;1
1;4;4;0;2;2;0;3;3;4;4;8;9;0
1;3;3;4;0;2;0;3;1;2;0;15;15;1
1;3;1;3;1;2;0;4;2;3;17;10;10;0
1;4;4;0;0;2;0;4;1;4;4;15;14;1
1;2;1;4;3;1;0;3;1;3;5;7;6;0
1;2;3;4;0;2;0;3;1;1;2;11;11;0
1;1;1;4;3;1;1;2;1;3;0;6;5;0
1;4;2;4;0;1;1;3;4;3;14;6;5;0
1;2;2;3;3;3;0;3;1;3;2;10;9;0
1;4;4;0;1;1;0;3;2;2;7;6;5;0
1;2;3;2;2;3;1;2;1;2;0;7;5;0
1;3;1;0;2;2;0;4;1;1;0;7;9;0
1;1;1;4;2;2;1;1;1;1;0;6;5;0
1;2;2;2;2;2;2;4;4;5;11;9;9;0
1;3;1;2;2;1;0;5;3;4;3;14;16;1
1;1;1;4;2;1;3;3;3;3;3;10;8;0
1;3;2;2;2;1;0;1;3;4;0;11;12;0
1;1;1;4;2;1;0;3;3;3;5;8;9;0
